business_id,stars,review_count,parking_availability_score,enhanced_parking_score,has_parking,price_range,total_reviews,avg_review_stars,review_engagement,rating_consistency,is_restaurant,parking_mentions,parking_positive_sentiment,parking_negative_sentiment,free_parking_mentions,valet_mentions,has_good_parking,is_highly_rated
lML_PZePqlBBWpD1tqRdaA,4.5,370,3,3.5,1,2.0,393,4.569974554707379,1.801526717557252,1.6666666666666667,1,6,0,0,0,0,1,1
JSBN7e31b_K0aIg0BTjNdg,4.0,540,2,3.0,1,2.0,563,4.149200710479573,1.0568383658969804,1.6666666666666667,1,39,0,0,0,4,1,1
i76ABfcNb54aGvd86KCrdg,3.5,18,2,2.5,1,2.0,18,3.388888888888889,0.8333333333333334,1.6666666666666667,1,8,0,0,0,0,0,0
AUZqMRK9or-BxBUE7uTe6A,4.0,294,2,4.0,1,2.0,307,3.8371335504885993,1.5830618892508144,1.6666666666666667,1,24,2,0,1,0,1,0
JA0QoMi09z2nYX_Rlvi9SA,2.5,10,2,2.0,1,1.0,10,2.4,1.8,1.6666666666666667,1,1,0,0,0,0,0,0
yqNtfOS_9Mt9-TWgd0QaCw,4.0,21,2,2.0,1,2.0,22,4.227272727272728,1.5909090909090908,1.6666666666666667,1,5,0,0,0,0,0,1
BbnL_wJLB-EHvFx0dXuAjg,4.0,1318,1,1.5,1,2.0,1329,4.057185854025583,0.8337095560571859,1.6666666666666667,1,10,0,0,0,0,0,1
SYL6bNTsT9P7iNt3A1Cwqw,4.0,470,3,3.5,1,2.0,487,3.790554414784394,1.0821355236139631,1.6666666666666667,1,36,0,0,0,0,1,0
fyHua7e0AnjDmuuLXg1cLw,4.0,111,1,0.0,1,1.0,115,4.017391304347826,1.7739130434782608,1.6666666666666667,1,12,0,1,0,0,0,1
6pVVwtFmd7VBsgyFPHvU_w,3.5,916,2,2.5,1,2.0,984,3.6046747967479673,2.2052845528455283,1.6666666666666667,1,14,0,0,0,0,0,0
VDcjrvq1wZhVc_qVcDaa-Q,4.0,193,2,3.0,1,2.0,200,3.905,1.245,1.6666666666666667,1,5,1,0,0,0,1,0
GGFmwJLQrwbI9Ytr7IrLvg,3.5,149,2,2.5,1,1.0,150,3.473333333333333,1.0066666666666666,1.6666666666666667,1,10,0,0,0,0,0,0
Ov-_vDIKlnBnMWAPDc1RFA,4.0,167,3,4.0,1,1.0,170,4.011764705882353,1.6941176470588235,1.6666666666666667,1,15,1,0,0,0,1,1
6MYj9Aq0F-QoPY-b8L0W2w,4.0,109,3,5.0,1,3.0,121,4.256198347107438,2.743801652892562,1.6666666666666667,1,29,3,0,2,0,1,1
zVoWa5Nyr-3ldd5ecmPuKQ,3.5,130,2,1.0,1,1.0,139,3.661870503597122,1.2158273381294964,1.6666666666666667,1,15,0,2,0,0,0,0
W4-fo6q77MSf2hPUg3qqPg,4.0,109,2,2.5,1,2.0,116,4.060344827586207,0.6551724137931034,1.6666666666666667,1,8,0,0,0,0,0,1
kP89lDkQ__nFvRTV3TyYZw,2.5,73,2,2.5,1,1.0,74,2.72972972972973,0.7027027027027027,1.6666666666666667,1,7,0,0,0,0,0,0
3UPkzmnVGoDCCvE-29EpwQ,4.5,149,3,3.0,1,2.0,155,4.619354838709677,0.9290322580645162,1.6666666666666667,1,25,1,1,0,0,1,1
x8AQIEjSqsW0z4vRyBetbw,4.0,238,1,2.0,1,2.0,247,4.1417004048583,2.068825910931174,1.6666666666666667,1,20,1,0,0,0,0,1
K06XzePUYtlT4Qm5ry-jBg,4.5,224,2,2.5,1,2.0,228,4.2631578947368425,2.271929824561404,1.6666666666666667,1,12,0,0,0,0,0,1
hMf-ZXlS2T6qjqUXxTDvkg,4.5,43,2,2.5,1,1.0,43,4.3023255813953485,1.2790697674418603,1.6666666666666667,1,8,0,0,0,0,0,1
wf0yPZRvfmkrvhJ6mf6O6Q,4.0,333,2,3.0,1,2.0,350,4.202857142857143,1.762857142857143,1.6666666666666667,1,21,1,0,0,0,1,1
CvhOKuu-uUDJRj-7mcbbvw,4.0,243,2,4.0,1,3.0,253,4.027667984189724,1.0553359683794463,1.6666666666666667,1,20,1,0,1,0,1,1
R-5nzqu5gVhDUSi2Ec9H9w,3.5,38,2,2.5,1,1.0,38,3.5526315789473686,4.078947368421052,1.6666666666666667,1,12,0,0,0,0,0,0
13HH552okR9DsjANReVeFQ,4.5,315,2,3.0,1,2.0,328,4.2926829268292686,2.5640243902439024,1.6666666666666667,1,17,2,0,0,0,1,1
REgTS3P3Rh6MdpRBWC95yA,3.5,82,2,2.5,1,2.0,88,3.397727272727273,1.1704545454545454,1.6666666666666667,1,15,0,0,0,0,0,0
t2vxEpIP8ntB4OBHrNAcVw,3.5,110,3,3.5,1,2.0,114,3.649122807017544,2.06140350877193,1.6666666666666667,1,8,0,0,0,0,1,0
1mZgdNp7LcdvPR2Kd12_Pg,3.0,37,2,2.5,1,1.0,37,2.756756756756757,2.324324324324324,1.6666666666666667,1,9,0,0,0,0,0,0
KfnMkNJrQQMmqNs34aAXBw,4.5,19,1,1.0,1,1.0,19,4.578947368421052,1.1578947368421053,1.6666666666666667,1,2,0,0,0,0,0,1
o9onghRjvc1TBFH5xN8lEA,3.5,15,2,2.0,1,,19,3.736842105263158,5.315789473684211,1.6666666666666667,1,3,0,0,0,0,0,0
SybWgZ_qUaUmlmB97_Ia2A,3.5,87,2,2.5,1,2.0,90,3.3,1.9444444444444444,1.6666666666666667,1,10,0,0,0,0,0,0
u48EHQFGHF5FwDTqAFXVwQ,3.0,25,1,1.0,1,1.0,27,3.1481481481481484,1.6666666666666667,1.6666666666666667,1,5,0,0,0,0,0,0
30cpm1uq6xcQCmN6JTrB8w,4.5,1161,1,1.5,1,2.0,1182,4.285956006768189,1.512690355329949,1.6666666666666667,1,11,0,0,0,0,0,1
xDqH5-USIGs_CvsXsvHkVw,3.5,38,2,4.0,1,2.0,39,3.358974358974359,1.5897435897435896,1.6666666666666667,1,10,1,0,1,0,1,0
iki4_URxOXd8h0mWHt_xJg,4.5,32,3,4.0,1,,32,4.375,3.15625,1.6666666666666667,1,14,1,0,0,0,1,1
ohs__H1zNoF4CAjrK1s3IA,4.0,116,1,1.5,1,1.0,121,3.900826446280992,2.6942148760330578,1.6666666666666667,1,9,0,0,0,0,0,0
3qsHL1xuMPlPqQciHNYkeg,4.5,136,1,1.5,1,2.0,144,4.618055555555555,3.4375,1.6666666666666667,1,10,0,0,0,0,0,1
g9Kjz2jJ20WGdhfqZeIgCQ,4.5,76,1,2.0,1,1.0,76,4.368421052631579,1.0657894736842106,1.6666666666666667,1,5,0,0,1,0,0,1
dfqIU-iEqKh1Id8p3gDO5g,4.0,267,1,2.0,1,1.0,269,4.070631970260223,2.1895910780669143,1.6666666666666667,1,13,0,0,0,1,0,1
1nwf4caeIMBT0AghM_mNQA,3.0,27,2,2.0,1,1.0,28,3.25,0.6428571428571429,1.6666666666666667,1,2,0,0,0,0,0,0
ed3iNfVUBpCABJLzE8QeYg,3.0,20,2,2.5,1,1.0,22,2.8181818181818183,1.1363636363636365,1.6666666666666667,1,8,0,0,0,0,0,0
CBVr3pi38wKweXVScurtVQ,3.5,144,2,2.5,1,2.0,151,3.2781456953642385,0.8807947019867549,1.6666666666666667,1,19,0,0,0,0,0,0
y_cUvG1Fn2yHZL84NYaS9g,3.5,158,1,3.5,1,2.0,160,3.7,2.00625,1.6666666666666667,1,42,1,0,1,15,1,0
ZNAIWXmyVQd70dDWjL_qEw,3.0,28,2,2.0,1,2.0,29,3.0689655172413794,1.6206896551724137,1.6666666666666667,1,3,0,0,0,0,0,0
L_40Zr5KSwPyv98kfMmDoA,4.0,59,3,4.0,1,2.0,62,4.048387096774194,1.1612903225806452,1.6666666666666667,1,17,1,0,0,0,1,1
dJPTV6ilP1FhayMIyVMN2A,4.0,121,2,2.5,1,1.0,126,3.8253968253968256,1.380952380952381,1.6666666666666667,1,9,0,0,0,0,0,0
h8qIDmSY6CgqvKMCjzzWeA,4.5,175,2,3.0,1,2.0,182,4.467032967032967,2.7857142857142856,1.6666666666666667,1,31,1,0,0,0,1,1
LF1hK-Q68vY3t7Xrrd6mLw,2.5,11,1,1.0,1,1.0,11,2.727272727272727,2.272727272727273,1.6666666666666667,1,1,0,0,0,0,0,0
XnI4rF-RUzJaRhogyVxIEA,3.0,56,2,2.5,1,2.0,57,2.8596491228070176,0.5964912280701754,1.6666666666666667,1,19,0,0,0,0,0,0
BwUWmUFKCuJ-nN9vFwMt2Q,4.0,361,1,1.5,1,2.0,371,3.878706199460917,4.692722371967655,1.6666666666666667,1,16,0,0,0,0,0,0
1N-Sd-4UQTwM-nCD0sfs7Q,4.5,178,2,2.0,1,2.0,188,4.351063829787234,1.9308510638297876,1.6666666666666667,1,22,1,1,0,0,0,1
V2ZFBtRBMUvSUhzDpmYlnQ,4.0,103,2,3.0,1,2.0,107,4.158878504672897,1.308411214953271,1.6666666666666667,1,16,1,0,0,0,1,1
3swM60bulnut1d4AZti80Q,3.5,37,2,3.0,1,1.0,37,3.5945945945945947,1.3783783783783785,1.6666666666666667,1,10,2,0,0,0,1,0
HuDNHqKv9n1mWpe4BqCnwA,3.0,54,1,1.0,1,1.0,55,2.8,2.1272727272727274,1.6666666666666667,1,0,0,0,0,0,0,0
NhQYQXzaNQLRD_1koidAPA,3.5,156,2,2.0,1,2.0,165,3.575757575757576,2.587878787878788,1.6666666666666667,1,4,0,0,0,0,0,0
Tac9ES3xcFw-l0bChzQb4A,2.5,105,2,2.5,1,2.0,108,2.7777777777777777,1.9074074074074077,1.6666666666666667,1,12,0,0,0,0,0,0
yaqoUczq_zbjXX7RCZF6Zg,3.5,429,4,5.0,1,3.0,445,3.5191011235955054,6.919101123595506,1.6666666666666667,1,17,0,0,0,3,1,0
qLLSKapDKrcKgkHyUtLwSw,3.0,86,2,3.0,1,2.0,88,2.7954545454545454,2.136363636363636,1.6666666666666667,1,15,0,0,0,3,1,0
dIpTuL2T1L98GQGU17IeSw,4.0,548,1,2.0,1,2.0,560,4.085714285714285,1.6303571428571428,1.6666666666666667,1,29,1,0,0,0,0,1
Y1dCERRJJ11D0v9Vnir-6w,4.0,127,2,2.5,1,2.0,130,3.907692307692308,1.515384615384615,1.6666666666666667,1,14,0,0,0,0,0,0
1xr8ozuRX_QiVPHGikapjA,5.0,84,3,3.0,1,2.0,86,4.825581395348837,0.4302325581395348,1.6666666666666667,1,4,0,0,0,0,1,1
2q8iaxBfJdSq3SLCi5NAsg,4.0,79,2,3.0,1,2.0,85,4.1647058823529415,1.9764705882352944,1.6666666666666667,1,13,2,0,0,0,1,1
yxBS42yCi250PXY31jhoiQ,3.5,143,1,2.0,1,3.0,144,3.6944444444444446,1.7430555555555556,1.6666666666666667,1,8,0,0,0,1,0,0
5lTI5Ahun9KFDSwBhTOwtA,1.5,40,2,2.0,1,1.0,41,1.5365853658536586,1.5609756097560976,1.6666666666666667,1,4,0,0,0,0,0,0
_VLFIcfJZiRP4T4K1pOcog,4.0,77,2,3.0,1,1.0,79,4.139240506329114,2.3037974683544302,1.6666666666666667,1,35,3,1,0,0,1,1
Kgbj_vB2pfxdClrLhfnlbQ,4.5,10,1,1.0,1,3.0,10,4.4,4.0,1.6666666666666667,1,4,0,0,0,0,0,1
UQGl2o3j5p3S5BslkdK9gA,4.0,14,2,1.0,1,1.0,14,3.928571428571429,7.857142857142857,1.6666666666666667,1,5,0,1,0,0,0,0
PPow3qO48buSNaEkQ_us_w,4.5,65,1,1.0,1,1.0,67,4.626865671641791,0.7910447761194029,1.6666666666666667,1,5,0,0,0,0,0,1
rEQihqQgfngM3nzRl9Qb1w,2.5,20,2,2.5,1,1.0,20,2.35,2.8,1.6666666666666667,1,21,0,0,0,0,0,0
KrXTA30iqdvb7iNIYdFCVQ,2.0,11,2,2.0,1,1.0,12,1.8333333333333333,0.6666666666666666,1.6666666666666667,1,0,0,0,0,0,0,0
LzRRTx-b_LJGnP_eiowvhg,4.0,65,2,2.5,1,1.0,65,4.0,2.4461538461538463,1.6666666666666667,1,10,0,0,0,0,0,1
qtPSKxCx_EfWw7fR1s2qxQ,3.5,13,2,2.0,1,,14,3.357142857142857,1.2857142857142858,1.6666666666666667,1,3,0,0,0,0,0,0
DJDAGhpTPXqkkkIEE9c_2Q,2.0,91,2,2.0,1,1.0,94,2.021276595744681,3.0531914893617023,1.6666666666666667,1,3,0,0,0,0,0,0
ZU9RrYZxqZufw0ya_HRqJw,2.0,52,2,2.0,1,1.0,52,2.0,0.6153846153846154,1.6666666666666667,1,5,0,0,0,0,0,0
aBWQk6KPH-wTNlSVezJH8w,4.0,77,2,3.0,1,2.0,81,4.08641975308642,0.691358024691358,1.6666666666666667,1,10,1,0,0,0,1,1
Xfv4ZGJ4u5t3LtSuZHpA0g,3.5,31,2,2.0,1,2.0,32,3.6875,0.4375,1.6666666666666667,1,2,0,0,0,0,0,0
Zc38kNMGlzhG1sivxyXeMA,4.0,42,4,5.0,1,2.0,42,3.761904761904762,8.119047619047619,1.6666666666666667,1,56,2,0,0,1,1,0
RMjHlAejNrLHzF4-G4uyng,3.0,160,1,1.5,1,2.0,164,3.176829268292683,1.2804878048780488,1.6666666666666667,1,14,0,0,0,0,0,0
Z5LGSHEYjCUtKwjKotCNqA,3.0,52,2,2.0,1,2.0,53,2.981132075471698,2.0,1.6666666666666667,1,2,0,0,0,0,0,0
kex3ujGWOUvBX_ms4Etdtw,4.0,33,2,2.0,1,2.0,33,3.8484848484848486,0.8484848484848485,1.6666666666666667,1,4,0,0,0,0,0,0
NvaLV6FYt0bax2iKvuYYZQ,4.0,141,2,2.5,1,2.0,146,4.109589041095891,1.6232876712328768,1.6666666666666667,1,14,0,0,0,0,0,1
di5ihAL9VWoctHelY8kLTQ,4.0,81,1,1.5,1,2.0,82,3.792682926829268,1.7317073170731707,1.6666666666666667,1,12,0,0,0,0,0,0
TO1twT7_FLMbNeDm3KNNRw,3.5,67,2,2.0,1,2.0,69,3.579710144927536,0.7681159420289855,1.6666666666666667,1,4,0,0,0,0,0,0
GsiS-voyfSYHoZ0GMHgavA,4.5,172,2,2.5,1,2.0,183,4.666666666666667,0.8032786885245902,1.6666666666666667,1,7,0,0,0,0,0,1
HguStJ41qLhlnvuxeBE0rg,3.5,69,2,3.0,1,2.0,75,3.64,1.5466666666666666,1.6666666666666667,1,7,2,0,0,0,1,0
hJ4H1fnlqZwepZAo9gHF6Q,3.5,62,1,1.0,1,2.0,65,3.276923076923077,0.5846153846153846,1.6666666666666667,1,4,0,0,0,0,0,0
Ny3Q30jyI11UvPnK8LBN-g,4.5,11,1,1.0,1,1.0,12,4.75,4.333333333333333,1.6666666666666667,1,2,0,0,0,0,0,1
h8h1QvEQruTkBI50NlWsyA,4.5,534,3,2.0,1,2.0,559,4.355992844364938,1.368515205724508,1.6666666666666667,1,19,0,2,0,0,0,1
iDGohK_mkqnAfLeWC4P4TQ,4.5,164,3,3.5,1,1.0,168,4.297619047619048,2.267857142857143,1.6666666666666667,1,16,0,0,0,0,1,1
f84O7bzOeLJbNphTn6cNHw,3.5,34,2,2.0,1,1.0,36,3.4444444444444446,0.9444444444444444,1.6666666666666667,1,1,0,0,0,0,0,0
tpdulhGvlMo7nXSMIKuoyA,3.5,16,3,4.0,1,2.0,16,3.4375,1.25,1.6666666666666667,1,5,1,0,0,0,1,0
8ea8qpnPX5YGFQFB5Yc7rg,4.5,54,2,2.0,1,2.0,60,4.25,0.5166666666666667,1.6666666666666667,1,1,0,0,0,0,0,1
g9efAF87UAgqbzKwQlOzxw,3.5,136,1,1.5,1,1.0,144,3.5972222222222223,3.055555555555556,1.6666666666666667,1,38,0,0,0,0,0,0
bRhnVTfuxDchyFguyDzuDQ,3.5,76,1,1.5,1,2.0,80,3.425,0.9875,1.6666666666666667,1,19,0,0,0,0,0,0
nFKATkd_j1iwFK9r6s0duQ,2.0,71,2,3.0,1,2.0,72,2.180555555555556,1.1944444444444444,1.6666666666666667,1,8,1,0,0,0,1,0
wb_z1h7XR5IQhVRZHlMuLQ,4.0,554,2,2.5,1,2.0,581,3.7418244406196215,1.0774526678141136,1.6666666666666667,1,16,0,0,0,0,0,0
i_FWONQD1ZBqrNE2b-M5Ug,4.5,1927,1,1.5,1,3.0,1964,4.446537678207739,1.540733197556008,1.6666666666666667,1,21,0,0,0,0,0,1
gPMCWiXF_jjlLk8dPp7Vug,3.5,43,2,4.0,1,2.0,43,3.744186046511628,0.9767441860465116,1.6666666666666667,1,18,2,0,1,0,1,0
pd_LpyOsIpiHnrj8jkh6PQ,3.5,21,2,2.5,1,1.0,22,3.5,4.318181818181818,1.6666666666666667,1,6,0,0,0,0,0,0
dPc04D8Wsq9XP5pjfWuJww,4.0,207,2,2.5,1,2.0,215,3.744186046511628,0.813953488372093,1.6666666666666667,1,11,0,0,0,0,0,0
kRln84Zicg4aDrOKfpmWfw,3.5,10,2,2.0,1,,10,3.4,1.0,1.6666666666666667,1,1,0,0,0,0,0,0
KIytRZJVzMl44OYb50WICA,4.0,13,2,3.0,1,1.0,13,4.153846153846154,12.23076923076923,1.6666666666666667,1,7,2,0,0,0,1,1
LR4aKXyxN-a8WTgQ1o9hBA,4.0,135,2,2.5,1,2.0,140,3.892857142857143,2.2785714285714285,1.6666666666666667,1,6,0,0,0,0,0,0
QXxe89rymWhK-Bnn1WXvkA,4.5,39,1,0.0,1,2.0,39,4.333333333333333,2.8205128205128207,1.6666666666666667,1,8,0,1,0,0,0,1
yoS-4wkVn6StLiK3RL1bSw,4.0,241,2,3.0,1,3.0,246,3.8536585365853657,2.1341463414634148,1.6666666666666667,1,13,0,0,0,1,1,0
WT8Xrlie27iXnZAzsrf5ig,3.5,169,1,1.5,1,2.0,173,3.606936416184971,1.30635838150289,1.6666666666666667,1,12,0,0,0,0,0,0
dDUWJGi3ZeTs5Xv81nLukA,3.5,152,2,2.5,1,2.0,155,3.619354838709677,2.07741935483871,1.6666666666666667,1,14,0,0,0,0,0,0
reyOJU-0vKOSlxlOxz-3Xg,3.5,13,2,2.0,1,1.0,13,3.615384615384616,3.923076923076923,1.6666666666666667,1,2,0,0,0,0,0,0
DiHcWtzRgrAuOMEbAMwNag,4.0,105,2,2.5,1,2.0,105,4.0,1.4285714285714286,1.6666666666666667,1,9,0,0,0,0,0,1
Ocp5q7JgqoK4hmfotLc4JQ,3.0,35,2,2.0,1,2.0,35,3.0,1.4285714285714286,1.6666666666666667,1,4,0,0,0,0,0,0
aN17c1BsdvoCKWNEuohA5Q,3.5,18,2,3.0,1,1.0,18,3.333333333333333,2.5,1.6666666666666667,1,4,1,0,0,0,1,0
1FeB0RbAz9kdoZsTf05arw,3.5,15,1,1.0,1,1.0,15,3.2666666666666666,2.2666666666666666,1.6666666666666667,1,3,0,0,0,0,0,0
xL0oeV9PSTC8HKZILwPKfg,3.5,92,3,2.0,1,2.0,96,3.6041666666666665,2.03125,1.6666666666666667,1,48,0,2,0,0,0,0
MMdVzFD8vZcq-ZhblnqMXw,1.5,51,2,2.0,1,1.0,53,1.6226415094339623,0.7924528301886793,1.6666666666666667,1,2,0,0,0,0,0,0
M-fspY5wA6Oa96knORuC_w,3.5,170,2,2.5,1,2.0,186,3.39247311827957,0.989247311827957,1.6666666666666667,1,25,0,0,0,0,0,0
mmEI0Lni0_2VQcG1MxMZlw,4.5,67,2,2.0,1,1.0,67,4.7164179104477615,1.6865671641791045,1.6666666666666667,1,4,0,0,0,0,0,1
TCYDFBbn6oW3sTO9Ub2hCA,2.5,36,2,2.5,1,1.0,36,2.7222222222222223,1.0277777777777777,1.6666666666666667,1,8,0,0,0,0,0,0
7McQCpcpjyAA_TaQPlsirg,3.0,362,2,3.0,1,2.0,378,3.0978835978835977,1.1084656084656084,1.6666666666666667,1,41,1,0,0,0,1,0
W1MS8p3I6UQUL-5K2dZkPw,4.0,174,3,4.5,1,2.0,183,4.005464480874317,1.6010928961748634,1.6666666666666667,1,10,0,0,1,0,1,1
qq6vsh6ZEshfv4mTdrjA0g,4.0,141,1,2.0,1,2.0,141,3.893617021276596,1.6028368794326242,1.6666666666666667,1,6,1,0,0,0,0,0
JkBiCY04rSSAa7qrawqUsg,3.5,165,1,1.5,1,1.0,169,3.686390532544378,0.8757396449704142,1.6666666666666667,1,7,0,0,0,0,0,0
ivD5l1I3a146ZDGIfr6HYA,4.0,596,2,3.0,1,2.0,648,4.263888888888889,3.594135802469136,1.6666666666666667,1,19,1,0,0,0,1,1
Ea663rIHyKXz2VP2DPH7Cg,3.0,79,2,2.0,1,,80,3.225,4.4375,1.6666666666666667,1,5,0,0,0,0,0,0
PAtdFQjNR0S3-E4fsPMB_g,4.5,27,2,3.0,1,2.0,27,4.444444444444445,2.6296296296296298,1.6666666666666667,1,9,1,0,0,0,1,1
5iyKubfNIKGjAq6fuWn_Rw,4.0,152,3,4.0,1,2.0,159,3.8867924528301887,1.389937106918239,1.6666666666666667,1,31,2,0,0,0,1,0
Xxo2JLzEtRhzmE29kyp6Jg,4.5,186,5,5.0,1,2.0,189,4.444444444444445,3.7936507936507935,1.6666666666666667,1,100,3,1,2,0,1,1
aSkAeE5w4CEAXdUrlVEygA,2.0,22,2,3.0,1,1.0,23,2.1739130434782608,0.8695652173913043,1.6666666666666667,1,3,1,0,0,0,1,0
YAcsbjkjJg-eEhUmDhW2EQ,4.0,240,2,2.0,1,1.0,247,4.109311740890688,2.708502024291498,1.6666666666666667,1,11,1,1,0,0,0,1
UcorNvEG--ggnUk4vjdRZA,4.0,293,2,2.5,1,2.0,300,3.9966666666666666,5.206666666666667,1.6666666666666667,1,30,0,0,0,0,0,0
M8vKFvhRr_O31F5R9UGQWA,4.0,69,1,1.5,1,,72,3.7916666666666665,1.375,1.6666666666666667,1,33,0,0,0,0,0,0
m-h8E4C7zx-BjtTZT7gzGw,4.0,71,2,3.0,1,2.0,71,3.845070422535212,3.126760563380281,1.6666666666666667,1,6,1,0,0,0,1,0
vnSfFFE5iWT7oUzG3MUx6w,4.5,262,1,2.0,1,3.0,266,4.296992481203008,1.7932330827067668,1.6666666666666667,1,21,0,0,0,8,0,1
qOFcDjpUw5oeV7LIdDAubg,5.0,20,1,1.0,1,,20,4.95,1.9,1.6666666666666667,1,2,0,0,0,0,0,1
-mJ1AvGWrjv29RVcloPLGw,4.0,43,2,3.0,1,,46,4.195652173913044,2.282608695652174,1.6666666666666667,1,7,1,0,0,0,1,1
pdBNKH6kuerDT3TXsONQYg,2.5,66,2,3.0,1,2.0,67,2.328358208955224,0.746268656716418,1.6666666666666667,1,14,1,0,0,0,1,0
v1UZ0rYgVr_WEfLsK82VPA,4.5,50,1,1.5,1,1.0,50,4.54,1.62,1.6666666666666667,1,14,0,0,0,0,0,1
RLaS9hQJXAc7ED2wr9dWeA,4.5,113,3,3.5,1,1.0,118,4.262711864406779,0.5338983050847458,1.6666666666666667,1,6,0,0,0,0,1,1
Q6K5tpwqOzeewDw5ePlqbw,3.5,290,2,3.5,1,2.0,302,3.480132450331126,0.7119205298013245,1.6666666666666667,1,15,0,0,1,0,1,0
Nna-_DfVA8QFux8jZPAhYA,3.5,20,2,2.5,1,,20,3.45,1.05,1.6666666666666667,1,7,0,0,0,0,0,0
5zOerMs6PXlm6sWrvMepRQ,4.0,77,2,2.5,1,2.0,81,3.802469135802469,2.382716049382716,1.6666666666666667,1,8,0,0,0,0,0,0
Jt_k3voi7NTtzmW8eNZlpg,4.0,17,5,5.0,1,,17,4.117647058823529,1.588235294117647,1.6666666666666667,1,2,0,0,0,0,1,1
8UsBkPCDyBIR8xgIA9Moiw,4.0,105,1,0.0,1,2.0,107,4.102803738317757,2.654205607476636,1.6666666666666667,1,16,0,1,0,0,0,1
bo7UVNCtaSF5wu5-3358FA,4.0,78,2,2.5,1,1.0,82,3.792682926829268,0.7682926829268293,1.6666666666666667,1,9,0,0,0,0,0,0
70II-KIgWeTazQtaxzCKZQ,3.0,36,2,2.0,1,1.0,37,3.1621621621621623,1.5405405405405406,1.6666666666666667,1,4,0,0,0,0,0,0
_VHjG3ydfBhO54E5MNpdqA,3.5,47,1,1.0,1,1.0,52,3.7884615384615374,1.1730769230769231,1.6666666666666667,1,3,0,0,0,0,0,0
gnau2dVvNfrO-dWazIoOOg,4.0,88,2,2.5,1,1.0,92,3.891304347826087,1.7173913043478262,1.6666666666666667,1,6,0,0,0,0,0,0
jb1cv_-GZ1jPySRBVd29dw,3.5,127,2,3.0,1,2.0,133,3.62406015037594,1.2932330827067668,1.6666666666666667,1,15,1,0,0,0,1,0
lwtlnZTEpd6bHZMLsgMTNg,3.0,47,2,2.0,1,1.0,49,2.9183673469387754,1.5918367346938775,1.6666666666666667,1,4,0,0,0,0,0,0
22fzAJbot9r6iA394ZEKxA,3.5,201,3,5.0,1,2.0,203,3.665024630541872,1.0295566502463054,1.6666666666666667,1,31,2,0,1,1,1,0
Ah7mpTWpdflSaCZHKHx8Dg,4.5,86,1,1.0,1,1.0,89,4.258426966292135,2.224719101123596,1.6666666666666667,1,5,0,0,0,0,0,1
E4OS_VH-ru2oER7W1Gk8rg,4.0,267,2,4.0,1,3.0,277,3.916967509025271,2.057761732851985,1.6666666666666667,1,14,1,0,1,0,1,0
ut6fi2W2YaipNOqvi7e0jw,4.0,244,2,2.5,1,2.0,256,3.80859375,1.23828125,1.6666666666666667,1,19,0,0,0,0,0,0
6afF6p9H4jZSQ3X8mfss5Q,3.0,20,2,2.0,1,1.0,21,2.857142857142857,1.0,1.6666666666666667,1,2,0,0,0,0,0,0
GOSVLhjUT6TnrPhkkmDOpw,4.5,192,1,1.5,1,1.0,197,4.6395939086294415,1.1116751269035532,1.6666666666666667,1,12,0,0,0,0,0,1
VHn9quq6LQftvSxOUfABjA,3.0,28,2,2.5,1,,28,2.9285714285714284,1.0,1.6666666666666667,1,7,0,0,0,0,0,0
T5f-IRQWQYgFQbgO_kVkvg,4.0,60,2,3.0,1,1.0,60,3.783333333333333,1.65,1.6666666666666667,1,3,1,0,0,0,1,0
u3-N3TKXpb7_fhxaF6BxBQ,3.0,25,2,2.0,1,1.0,26,3.269230769230769,0.5384615384615384,1.6666666666666667,1,1,0,0,0,0,0,0
DnXR_rDj7IzPnjMZICV6hw,3.5,53,2,2.5,1,2.0,53,3.490566037735849,1.1132075471698113,1.6666666666666667,1,20,0,0,0,0,0,0
wi4F4NUvxn7UWHvQ1Iiz7w,3.5,46,1,1.5,1,2.0,46,3.4347826086956523,1.8478260869565215,1.6666666666666667,1,7,0,0,0,0,0,0
d91RHJeZE-I7TaeQdBp6MQ,3.5,89,2,4.0,1,1.0,93,3.612903225806452,2.924731182795699,1.6666666666666667,1,16,2,0,2,0,1,0
4caDWodT3H9v4ekwCsh6oQ,5.0,87,2,2.5,1,2.0,87,4.781609195402299,1.1724137931034482,1.6666666666666667,1,15,0,0,0,0,0,1
EZLor0K7Ei6nwK5lQ2YtMg,3.5,146,3,3.5,1,1.0,149,3.3758389261744965,1.8657718120805369,1.6666666666666667,1,21,0,0,0,0,1,0
--lqIzK-ZVTtgwiQM63XgQ,2.0,15,2,2.0,1,1.0,16,1.9375,0.6875,1.6666666666666667,1,4,0,0,0,0,0,0
cgoVbBcMm7t_Lq5FGthlKw,3.0,12,2,2.0,1,1.0,12,2.75,3.4166666666666665,1.6666666666666667,1,2,0,0,0,0,0,0
dvLSJwmlPAZioS3R5B3Wtw,4.0,211,1,1.0,1,2.0,220,4.163636363636364,2.85,1.6666666666666667,1,5,0,0,0,0,0,1
tdYLq7_01ir58cQI9e6yeA,4.0,119,1,3.0,1,2.0,121,4.1570247933884295,2.0826446280991737,1.6666666666666667,1,16,1,0,1,0,1,1
UXXujqPOcBOEimZU5LI0Dg,4.0,15,2,2.0,1,1.0,15,3.8,1.6,1.6666666666666667,1,0,0,0,0,0,0,0
